location,type,name,price,totalPrice,quantityPerPack,originalPrice,salePrice,profit,instock,message
ตลาดแก่งคอย,กับข้าวสด,กระเพาะปลา,35,30,1,30,34.5,5,0,
ตลาดแก่งคอย,กับข้าวสด,กล้วยแบน,6,5,1,5,5.75,1,0,
ตลาดแก่งคอย,กับข้าวสด,ก๊วยจั๊บ,35,30,1,30,34.5,5,-7,
ตลาดแก่งคอย,กับข้าวสด,ก๊วยเตี๊ยวกล่อง,35,30,1,30,34.5,5,-1,
ตลาดแก่งคอย,กับข้าวสด,ก๊วยเตี๊ยวมีปลาทู,40,35,1,35,40.25,5,0,
ตลาดแก่งคอย,กับข้าวสด,กับข้าว 25,25,20,1,20,23,5,-128,
ตลาดแก่งคอย,กับข้าวสด,กุ้ง,110,1,1,1,1.15,109,0,ไม่รู้ต้นทุน
ตลาดแก่งคอย,กับข้าวสด,กุ้งสด 40,40,1,1,1,1.15,39,0,ไม่รู้ต้นทุน
ตลาดแก่งคอย,กับข้าวสด,กุ้งสด 65,65,150,3,50,57.5,15,0,
ตลาดแก่งคอย,กับข้าวสด,กุนเชียง,25,20,1,20,23,5,-1,
ตลาดแก่งคอย,กับข้าวสด,เกี๊ยวกล่องเล็ก,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,เกี๊ยวกล่องใหญ่,35,30,1,30,34.5,5,-1,
ตลาดแก่งคอย,กับข้าวสด,แกง,25,20,1,20,23,5,-2,
ตลาดแก่งคอย,กับข้าวสด,ไก่ทอด,25,20,1,20,23,5,-5,
ตลาดแก่งคอย,กับข้าวสด,ไก่เสียบไม้ 10,10,8,1,8,9.2,2,0,
ตลาดแก่งคอย,กับข้าวสด,ไก่เสียบไม้ 40,40,35,1,35,40.25,5,-8,
ตลาดแก่งคอย,กับข้าวสด,ขนมจีน,12,10,1,10,11.5,2,-6,
ตลาดแก่งคอย,กับข้าวสด,ขนมจีน ญ,25,20,1,20,23,5,-1,
ตลาดแก่งคอย,กับข้าวสด,ขนมถังแตก,6,5,1,5,5.75,1,0,
ตลาดแก่งคอย,กับข้าวสด,ขนมใส่ไส้ * 3,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,ขนมหวาน,12,10,1,10,11.5,2,-24,
ตลาดแก่งคอย,กับข้าวสด,ข้าว,5,340,144,2.361111111,2.715277778,2.638888889,-49,17-1
ตลาดแก่งคอย,กับข้าวสด,ข้าวกล่อง 35,35,1,1,1,1.15,34,-1,
ตลาดแก่งคอย,กับข้าวสด,ข้าวคลุกกะปิ,35,30,1,30,34.5,5,-1,
ตลาดแก่งคอย,กับข้าวสด,ข้าวต้มมัด,6,5,1,5,5.75,1,0,
ตลาดแก่งคอย,กับข้าวสด,ข้าวโพดต้ม,25,20,1,20,23,5,-2,
ตลาดแก่งคอย,กับข้าวสด,ข้าวมันไก่ 25,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ข้าวมันไก่ 35,35,30,1,30,34.5,5,-1,
ตลาดแก่งคอย,กับข้าวสด,ข้าวหมูแดง,35,30,1,30,34.5,5,-1,
ตลาดแก่งคอย,กับข้าวสด,ข้าวเหนียว,5,4,1,4,4.6,1,-72,
ตลาดแก่งคอย,กับข้าวสด,ข้าวเหนียว 10,10,9,10,0.9,1.035,9.1,0,
ตลาดแก่งคอย,กับข้าวสด,ข้าวเหนียวถั่วดำ,17,15,1,15,17.25,2,0,
ตลาดแก่งคอย,กับข้าวสด,ข้าวเหนียวปิ้ง,6,5,1,5,5.75,1,0,
ตลาดแก่งคอย,กับข้าวสด,ข้าวเหนียวมะม่วง,35,30,1,30,34.5,5,-5,-2
ตลาดแก่งคอย,กับข้าวสด,ข้าวเหนียวมะม่วง ล,30,25,1,25,28.75,5,0,-2
ตลาดแก่งคอย,กับข้าวสด,ไข่นกกะทา,25,20,1,20,23,5,-1,-2
makro,กับข้าวสด,ไข่หงศ์,12,10,1,10,11.5,2,0,-2
ตลาดแก่งคอย,กับข้าวสด,จ๋อม เล็ก,12,10,1,10,11.5,2,-3,
ตลาดแก่งคอย,กับข้าวสด,จ๋อม ใหญ่,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,แจ๋ว,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,เฉาก๊วย,25,20,1,20,23,5,-2,
ตลาดแก่งคอย,กับข้าวสด,เฉาก๊วย ล,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,แซนวิช,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,โดนัท,12,10,1,10,11.5,2,-6,
ตลาดแก่งคอย,กับข้าวสด,ตำถั่ว,30,25,1,25,28.75,5,-1,
ตลาดแก่งคอย,กับข้าวสด,ตีนไก่,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ตูดไก่,25,50,3,16.66666667,19.16666667,8.333333333,0,
ตลาดแก่งคอย,กับข้าวสด,น้ำเต้าหู้เครื่อง,12,10,1,10,11.5,2,-3,
ตลาดแก่งคอย,กับข้าวสด,น้ำเต้าหู้ไม่เครื่อง,10,8,1,8,9.2,2,0,
ตลาดแก่งคอย,กับข้าวสด,น้ำพริกกะปิกับผักยาว ใหญ่ 30,30,25,1,25,28.75,5,-1,
ตลาดแก่งคอย,กับข้าวสด,น้ำพริกปลาทู เล็ก,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,น้ำพริกปลาทู ใหญ่,30,25,1,25,28.75,5,0,
ตลาดแก่งคอย,กับข้าวสด,บะหมี่กล่อง 25,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,บะหมี่กล่อง 30,30,25,1,25,28.75,5,0,
ตลาดแก่งคอย,กับข้าวสด,บะหมี่กล่อง 35,35,30,1,30,34.5,5,-3,
ตลาดแก่งคอย,กับข้าวสด,ปลาสด 45,45,200,6,33.33333333,38.33333333,11.66666667,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาดุก,40,50,3,16.66666667,19.16666667,23.33333333,-4,
ตลาดแก่งคอย,กับข้าวสด,ปลาทูทอด,30,25,1,25,28.75,5,-3,
ตลาดแก่งคอย,กับข้าวสด,ปลาราดพริก,35,30,1,30,34.5,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาสดซิว,65,1,1,1,1.15,64,0,ไม่รู้ต้นทุน
ตลาดแก่งคอย,กับข้าวสด,ปลาสดน้อย,30,1,1,1,1.15,29,0,ไม่รู้ต้นทุน
ตลาดแก่งคอย,กับข้าวสด,ปลาสดใหญ่,45,1,1,1,1.15,44,0,ไม่รู้ต้นทุน
ตลาดแก่งคอย,กับข้าวสด,ปลาส้ม 35,35,30,1,30,34.5,5,-10,
ตลาดแก่งคอย,กับข้าวสด,ปลาส้ม 25 ถุง,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาส้ม 30 ล,30,25,1,25,28.75,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาส้มที่เหมือนแหนม ถุง,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาหมึกเค็ม ถุง,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาหวาน ถุง,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปลาแห้ง,25,20,3,6.666666667,7.666666667,18.33333333,0,
ตลาดแก่งคอย,กับข้าวสด,ปาท๋องโก๋,12,10,1,10,11.5,2,-4,
ตลาดแก่งคอย,กับข้าวสด,ปาท๋องโก๋ยัดสังขยา,12,10,1,10,11.5,2,-3,
ตลาดแก่งคอย,กับข้าวสด,ปีกไก่,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปูผัดผงกระหรี่,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ปูอัดสลัด,35,30,1,30,34.5,5,-1,
ตลาดแก่งคอย,กับข้าวสด,เปียกปูน,12,10,1,10,11.5,2,0,-2
ตลาดแก่งคอย,กับข้าวสด,เปียกปูน ญ,20,18,1,18,20.7,2,0,-2
ตลาดแก่งคอย,กับข้าวสด,ผักเสี้ยนดอง,12,10,1,10,11.5,2,-3,-2
ตลาดแก่งคอย,กับข้าวสด,ผัดไท 30,30,25,1,25,28.75,5,0,
ตลาดแก่งคอย,กับข้าวสด,ผัดไท 35,35,30,1,30,34.5,5,-2,
ตลาดแก่งคอย,กับข้าวสด,พะโล้,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,ยำ,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,รังผึ้ง,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,ลอดช่อง ญ,17,15,1,15,17.25,2,0,
ตลาดแก่งคอย,กับข้าวสด,ลอดช่อง ล,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,ลูกเดือยพลาสติก,12,10,1,10,11.5,2,-1,
ตลาดแก่งคอย,กับข้าวสด,วุ้นกะทิ,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,ไส้กรอกอีสาน,25,20,1,20,23,5,0,-2
ตลาดแก่งคอย,กับข้าวสด,หม้อข้าวหม้อแกง,12,10,1,10,11.5,2,-3,
makro,กับข้าวสด,หมี่กรอบ,12,10,1,10,11.5,2,0,-2
ตลาดแก่งคอย,กับข้าวสด,หมูปิ้ง,25,100,6,16.66666667,19.16666667,8.333333333,-3,
ตลาดแก่งคอย,กับข้าวสด,หมููเค็มในถุง,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,หอยจุ๊ป,25,20,1,20,23,5,-2,-2
ตลาดแก่งคอย,กับข้าวสด,หอยดอง,12,10,1,10,11.5,2,0,
ตลาดแก่งคอย,กับข้าวสด,หอยดอง 25,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,หอยทอด,40,35,1,35,40.25,5,0,
ตลาดแก่งคอย,กับข้าวสด,หอยแมลงผู่,23,20,1,20,23,3,0,
ตลาดแก่งคอย,กับข้าวสด,แหนมทอด,25,20,1,20,23,5,0,
ตลาดแก่งคอย,กับข้าวสด,พุทราแช่อิ่ม,20,15,1,15,17.25,5,0,-2
ตลาดแก่งคอย,กับข้าวสด,แครอทต้ม,10,8,1,8,9.2,2,0,12-2
makro,ขนม,Ahh * 12,5,48,12,4,4.6,1,19,
makro,ขนม,alfie ช็อคโกแล็ต * 12,5,48,12,4,4.6,1,12,
makro,ขนม,alfie สตรอเบอร์รี่ * 12,5,48,12,4,4.6,1,10,
makro,ขนม,collon รสนม * 10,15,125,10,12.5,14.375,2.5,10,
makro,ขนม,collon รสสตรอเบอร์รี่ * 10,15,125,10,12.5,14.375,2.5,10,
makro,ขนม,Entree BBQ* 6,20,96,6,16,18.4,4,0,
makro,ขนม,Entree คลาสสิก * 6,20,96,6,16,18.4,4,0,
makro,ขนม,Entree รสหมูย่างโคชูจัง * 6,20,96,6,16,18.4,4,1,
makro,ขนม,FF มะเขือเทศ,5,1,1,1,1.15,4,1,ไม่รูู้ต้นทุน
makro,ขนม,M&K ช็อกโกแล็ต * 12,5,49,12,4.083333333,4.695833333,0.9166666667,12,
makro,ขนม,M&K นม * 12,5,49,12,4.083333333,4.695833333,0.9166666667,10,
makro,ขนม,snackjack 30/32g * 6,10,48,6,8,9.2,2,-1,
makro,ขนม,snackjack 70/65 * 4,20,67,4,16.75,19.2625,3.25,4,
makro,ขนม,snackjack สเต็กไก่ 65g * 4,20,74,4,18.5,21.275,1.5,4,12-2
makro,ขนม,snackjack หอยเชล 65g * 4,20,74,4,18.5,21.275,1.5,4,12-2
makro,ขนม,Toro ชมพู 80g * 4,20,70.5,4,17.625,20.26875,2.375,1,
makro,ขนม,yoyo * 12,5,50,12,4.166666667,4.791666667,0.8333333333,5,
makro,ขนม,ขนมข้าวโพด รสนม,6,31,6,5.166666667,5.941666667,0.8333333333,8,
makro,ขนม,ขนมโรล Fershay Roll รส chocolate * 12 แถม 2,5,46,12,3.833333333,4.408333333,1.166666667,11,
makro,ขนม,ขนมโรล Fershay Roll รส strawberry * 12 แถม 2,5,46,12,3.833333333,4.408333333,1.166666667,9,
makro,ขนม,ขนมโรล Fershay Roll รสกล้วย * 12,5,46,12,3.833333333,4.408333333,1.166666667,8,
makro,ขนม,ข้าวตังหน้าหมูหยองพริกเผา 30g * 5,20,80,5,16,18.4,4,0,
makro,ขนม,คอนเน่ 56/48g * 3,20,51,3,17,19.55,3,0,
makro,ขนม,คอนเน่ รสชีส 56/48g * 3,20,51,3,17,19.55,3,0,
makro,ขนม,คอนเน่ รสชีส 56/48g * 3 รสเข้มข้น,20,51,3,17,19.55,3,-1,
makro,ขนม,คาราด้า * 12,5,47,12,3.916666667,4.504166667,1.083333333,0,
ร้านขายส่ง,ขนม,แคปหมู,10,120,12,10,11.5,0,0,ไม่รู้ต้นทุน
makro,ขนม,แคมปัส * 12,5,47,12,3.916666667,4.504166667,1.083333333,0,
makro,ขนม,แคลชีส * 12,5,50,12,4.166666667,4.791666667,0.8333333333,22,
makro,ขนม,โคโคริ รสโกโก้ * 12+1,5,49,12,4.083333333,4.695833333,0.9166666667,11,
makro,ขนม,โคโคริ รสชีส * 12+1,5,49,12,4.083333333,4.695833333,0.9166666667,8,
makro,ขนม,โคโคริ รสบัตเตอร์มิลค์ * 12+1,5,49,12,4.083333333,4.695833333,0.9166666667,9,
makro,ขนม,เจเล่บิวตี้ รสblackcurrant * 6,10,48,6,8,9.2,2,0,
makro,ขนม,เจเล่บิวตี้ รสสตอร์เบอร์รี่ * 6,10,48,6,8,9.2,2,0,
makro,ขนม,เจเล่บิวตี้ รสแอปเปิ้ล * 6,10,48,6,8,9.2,2,0,
makro,ขนม,เจ้าสั่ว ข้างตังหน้าหมูหยอง * 8,20,80,5,16,18.4,4,-1,
makro,ขนม,เจ้าสั่ว หมูแท่ง * 8,20,99,6,16.5,18.975,3.5,-1,
makro,ขนม,ชีโตส อเมริกันชีส * 12,5,47,12,3.916666667,4.504166667,1.083333333,0,
makro,ขนม,ซอฟท์โรล * 12,5,39,12,3.25,3.7375,1.75,0,
makro,ขนม,ซันไบทส์ บาร์บีคิว 56/54g * 3,20,50,3,16.66666667,19.16666667,3.333333333,0,
makro,ขนม,ซันไบร์ท รสต้นตำรับ,20,50,3,16.66666667,19.16666667,3.333333333,0,
makro,ขนม,ซีม่อน * 12,5,50,12,4.166666667,4.791666667,0.8333333333,0,
makro,ขนม,เซี่ยงไฮ้เวเฟอร์ * 24,2,41,24,1.708333333,1.964583333,0.2916666667,24,12-2
makro,ขนม,ดััชชี่ โยเกิร์ต มะพร้าว,17,58,4,14.5,16.675,2.5,-1,
makro,ขนม,โดโซะ ข้าวหอมอบกรอบ 56g * 6,20,99,6,16.5,18.975,3.5,0,
makro,ขนม,โดโซะ รสคอร์นชีส 56g * 6,20,99,6,16.5,18.975,3.5,-1,
makro,ขนม,โดโซะ รสซอสเซจจิ 56g * 6,20,99,6,16.5,18.975,3.5,0,
makro,ขนม,ตะวัน ใหญ่ รสต้นตำรับ 67/70g,20,48,3,16,18.4,4,0,
makro,ขนม,ถั่วโก๋แก่ รสปูอัดวาซาบิ * 12,5,49,12,4.083333333,4.695833333,0.9166666667,0,
makro,ขนม,ถั่วโก๋แก่ รสโรยเกลือ * 12,5,49,12,4.083333333,4.695833333,0.9166666667,-1,
ร้านขายส่ง,ขนม,ถั่วตัด,5,20,5,4,4.6,1,0,ไม่รู้ต้นทุน
makro,ขนม,ทวิสโก้รสบาร์บีคิว 68g * 3,20,47.5,3,15.83333333,18.20833333,4.166666667,0,
makro,ขนม,ทวิสตี้โรลลี่สตรอเบอร์รี่,20,50,3,16.66666667,19.16666667,3.333333333,0,
makro,ขนม,ทาโร่ 6/5g * 12,5,49,12,4.083333333,4.695833333,0.9166666667,0,
makro,ขนม,ทิวลี่ x ฟันโอ * 12,5,46.5,12,3.875,4.45625,1.125,0,
makro,ขนม,ทิวลี่ x ฟันโอ เหมาลัง,55,46.5,1,46.5,53.475,8.5,0,
makro,ขนม,ทิวลี่ บิ๊กแบง ซอล์ดเท็คคาราเมล * 1,5,49.5,12,4.125,4.74375,0.875,0,
makro,ขนม,ทิวลี่ บิ๊กแบง ซอล์ดเท็คคาราเมล * 1 เหมาลัง,55,49.5,1,49.5,56.925,5.5,0,
makro,ขนม,ทิวลี่ทวิน ช็อกโกแล็ต * 12,5,47,12,3.916666667,4.504166667,1.083333333,-4,
makro,ขนม,ทิวลี่ทวิน ช็อกโกแล็ต * 12 เหมาลัง,53,47,1,47,54.05,6,0,
makro,ขนม,ทิวลี่ทวิน วานิลลา * 12,5,47,12,3.916666667,4.504166667,1.083333333,0,
makro,ขนม,ทิวลี่บอล * 12,5,47,12,3.916666667,4.504166667,1.083333333,0,
makro,ขนม,เทสโต้ 42/46g * 6,20,97,6,16.16666667,18.59166667,3.833333333,0,
makro,ขนม,เทสโต้ รสปลา 3 รส 42g/46g * 6,20,96,6,16,18.4,4,0,
makro,ขนม,เทสโต้ รสสาหร่ายญี่ปุ่น 42g/46g * 6,20,96,6,16,18.4,4,0,
online,ขนม,บ๊วย * 8/10,15,1,1,1,1.15,14,-3,ไม่รู้ต้นทุน
makro,ขนม,บิสชิน รสนม * 12,6,59.5,12,4.958333333,5.702083333,1.041666667,0,
makro,ขนม,บิสชิน รสบลูเบอร์รี่ * 12,6,59.5,12,4.958333333,5.702083333,1.041666667,0,
makro,ขนม,บิสชิน รสมะพร้าว * 12,6,59.5,12,4.958333333,5.702083333,1.041666667,0,
makro,ขนม,บิสชิน รสเมล่อน * 12,6,59.5,12,4.958333333,5.702083333,1.041666667,-6,
makro,ขนม,บิสชิน รสสตรอเบอร์รี่ * 12,6,59.5,12,4.958333333,5.702083333,1.041666667,0,
makro,ขนม,บิสชิน รสส้ม * 12,6,59.5,12,4.958333333,5.702083333,1.041666667,-1,
makro,ขนม,เบง เบง * 24,5,92,24,3.833333333,4.408333333,1.166666667,24,
makro,ขนม,เบนโตะ ปรุงรส 5g * 12,5,49.5,12,4.125,4.74375,0.875,6,12-2
makro,ขนม,ปาปริก้า 65/56g * 3,20,51,3,17,19.55,3,0,
makro,ขนม,ปาร์ตี้ 53/57g * 3,20,47,3,15.66666667,18.01666667,4.333333333,0,
makro,ขนม,โปเต้ 32/27g * 6,10,51,6,8.5,9.775,1.5,-1,
makro,ขนม,ฟริทซี โคล่า * 12,5,47,12,3.916666667,4.504166667,1.083333333,-1,
makro,ขนม,ฟริทซี สตอร์เบอร์รี่ * 12,5,47,12,3.916666667,4.504166667,1.083333333,-3,
makro,ขนม,ฟรุ๊ตกัมมี่ดราก้อน โคล่า * 12,5,47,12,3.916666667,4.504166667,1.083333333,-1,
